episode,step,time,label,x0,dx0,u0,x1,dx1,u1,x2,dx2,u2,x3,dx3,u3,x4,dx4,u4
0,28,1.4000000000000001,intervene_x0,0.44452519599503953,1.4260900325359265,1.4,0.14513726546483302,0.3855971427069854,0.0,-0.6237398690042003,-0.07621511473721268,0.0,-1.219869003617801,-0.12387637616137043,0.0,0.6466550464147635,0.189198854280176,0.0
0,29,1.4500000000000002,intervene_x0,0.5191397224725806,1.4369616367834053,1.4,0.1599197208112836,0.38214464090082007,0.0,-0.6189385077592294,-0.039268069998901645,0.0,-1.2275051586362096,-0.12898200691876627,0.0,0.6616013143132021,0.21824435752853452,0.0
0,30,1.5,intervene_x0,0.5840128876974358,1.4531344564325368,1.4,0.18117168407889905,0.38456326662110185,0.0,-0.6253420595131475,-0.0080608077574216,0.0,-1.2363887043255777,-0.13162937058739105,0.0,0.6726365141005851,0.24214294243977913,0.0
0,31,1.55,intervene_x0,0.6550842356843894,1.4676614013548661,1.4,0.20172112553568655,0.38159162500161703,0.0,-0.6220068227569875,0.023153413050956334,0.0,-1.2397062621594979,-0.1362734697627943,0.0,0.6843062538081067,0.2663915685030156,0.0
0,32,1.6,intervene_x0,0.7216501532022109,1.4768435821534573,1.4,0.21677747625322327,0.3806572351093722,0.0,-0.6218279331468285,0.04852872104164346,0.0,-1.2571290655106475,-0.13888568725485106,0.0,0.7013862351793614,0.28555724678189065,0.0
0,33,1.6500000000000001,intervene_x0,0.7942941413482387,1.4870792240655857,1.4,0.23455374151565747,0.37565516273991734,0.0,-0.6146596160415609,0.07487021471301455,0.0,-1.2607337973421429,-0.1449631199975253,0.0,0.7167691023500685,0.30515109154526815,0.0
0,34,1.7000000000000002,intervene_x0,0.8636414346153507,1.4987006213755276,1.4,0.2548886075340854,0.371410460568278,0.0,-0.6091852176131266,0.0967246867290033,0.0,-1.2724058200108554,-0.15059791044614468,0.0,0.737243216153309,0.3202739344951475,0.0
0,35,1.75,intervene_x0,0.94111590159516,1.4986778863718335,1.4,0.2636110087299181,0.3678228085782701,0.0,-0.6037392360283249,0.11853318517401307,0.0,-1.2862592055030304,-0.15578270360230168,0.0,0.7589384886193508,0.33516958127013485,0.0
0,36,1.8,intervene_x0,1.0200849357014647,1.5007000942733193,1.4,0.2764841954085149,0.36621003655140144,0.0,-0.6022369402678621,0.13957153422962607,0.0,-1.2935390742594257,-0.16019196337847413,0.0,0.774502913592065,0.3497595245000974,0.0
0,37,1.85,intervene_x0,1.1027459558159969,1.5083709190578989,1.4,0.2984995663219808,0.36171265078604664,0.0,-0.5966704997927393,0.15863679245178272,0.0,-1.2986616927599675,-0.16165180504330445,0.0,0.7818294932845029,0.36513720506033465,0.0
0,38,1.9000000000000001,intervene_x0,1.179713825205976,1.5154982329262996,1.4,0.3209172341562925,0.3562896326131701,0.0,-0.5896334227255299,0.1729674180006063,0.0,-1.3102953539686706,-0.16669478990599895,0.0,0.8029155208043876,0.3735828347039605,0.0
0,39,1.9500000000000002,intervene_x0,1.2652818104903683,1.516636265994684,1.4,0.33975606045788453,0.35333749325703434,0.0,-0.5865884401413258,0.18874437956290693,0.0,-1.3114010695243732,-0.17017825863251268,0.0,0.8122019251376438,0.3848425909077935,0.0
0,40,2.0,intervene_x0,1.3436296480667613,1.5140044519499312,1.4,0.3545131618749336,0.3441828131260819,0.0,-0.572498229007735,0.19818577011385408,0.0,-1.324157354295114,-0.1763580969395866,0.0,0.8380632937122974,0.38860648848424795,0.0
0,41,2.0500000000000003,intervene_x0,1.4208312361163602,1.5051243543828514,1.4,0.3630880993740388,0.34359397242368755,0.0,-0.5724580056430661,0.20810809026570976,0.0,-1.3345557367054182,-0.18295494301778348,0.0,0.8639646762785628,0.3906964334616466,0.0
0,42,2.1,intervene_x0,1.4967226040117196,1.5020420335569002,1.4,0.3806034015077422,0.33698644480681605,0.0,-0.563232120298119,0.21577323716724994,0.0,-1.3400139830066673,-0.18919686684859305,0.0,0.8853861319351195,0.39262094184185486,0.0
0,43,2.15,intervene_x0,1.573226435057776,1.4928773039463623,1.4,0.39252910904129346,0.3261893397969743,0.0,-0.5465041918979716,0.221595222964133,0.0,-1.34265842428547,-0.1931377781660093,0.0,0.8985104114260873,0.3959159393033952,0.0
0,44,2.2,intervene_x0,1.659377775919319,1.4856720783353636,1.4,0.41245110897990966,0.3195744834010642,0.0,-0.5378644607316724,0.2263541996136277,0.0,-1.361837092724488,-0.19481370435255452,0.0,0.9215904404814086,0.39599866318240196,0.0
0,45,2.25,intervene_x0,1.7364489367030838,1.473827394781258,1.4,0.42545167402831224,0.31720652875836297,0.0,-0.5354995170859131,0.2318523155751844,0.0,-1.365955394152695,-0.1992727310282919,0.0,0.9384487788750603,0.3962559964715604,0.0
0,46,2.3000000000000003,intervene_x0,1.8077815810659483,1.4748653181440212,1.4,0.455540225838778,0.30131425628350567,0.0,-0.513267040322405,0.23335380388150134,0.0,-1.3711503470466442,-0.2034343544310987,0.0,0.9559844735793092,0.39521075622933255,0.0
0,47,2.35,intervene_x0,1.8847721533430415,1.4530729915724694,1.4,0.45919858976651406,0.29341239730007485,0.0,-0.5010666866204423,0.23493108479204772,0.0,-1.3851211561771108,-0.20295748661314472,0.0,0.9693169856724524,0.39513526369367924,0.0
0,48,2.4000000000000004,intervene_x0,1.9495117806004756,1.4439960469209012,1.4,0.4764949176208934,0.2843759555842707,0.0,-0.4888736305142729,0.23580546422041443,0.0,-1.3944704121877673,-0.20740542141851248,0.0,0.9932856291334193,0.3906322969952982,0.0
0,49,2.45,intervene_x0,2.017481164103194,1.4259826740759176,1.4,0.4845357931277624,0.2818952215916809,0.0,-0.4859651842278434,0.23735357104289131,0.0,-1.4065166661283266,-0.2103915239165246,0.0,1.0166180250259467,0.38598830078705104,0.0
0,50,2.5,intervene_x0,2.0880331801806093,0.012492911948275398,0.0,0.5018361951591052,0.2767048426715341,0.0,-0.48000277424372295,0.23815618825613916,0.0,-1.4193818489835115,-0.21044517531172013,0.0,1.0320877566583926,0.38351436536815725,0.0
0,51,2.5500000000000003,intervene_x0,2.0824159367268447,0.030757445593773136,0.0,0.5249688049789863,0.26436912491079995,0.0,-0.46383426096957703,0.23440115868289055,0.0,-1.4337131105104832,-0.20977433803632162,0.0,1.0474333888858516,0.3783665605207098,0.0
0,52,2.6,intervene_x0,2.083667824737508,0.034432620225760324,0.0,0.5309769917106835,0.2547774194372624,0.0,-0.4499350672060103,0.23100334135674006,0.0,-1.4506730212881158,-0.20846418693865165,0.0,1.0644995520375324,0.37282897938126747,0.0
0,53,2.6500000000000004,intervene_x0,2.080265342628156,0.04277012179712103,0.0,0.5413166212338724,0.2506723628159094,0.0,-0.4450406860409982,0.2284835372971588,0.0,-1.4689603407701801,-0.2055494040420518,0.0,1.0783102966179616,0.3681547569958238,0.0
0,54,2.7,intervene_x0,2.079003799429662,0.05072242471114352,0.0,0.5523757922261546,0.24190649134713754,0.0,-0.43327159101543605,0.22672579423018385,0.0,-1.471603330423051,-0.2107138474935093,0.0,1.1007792936205623,0.3606017902956806,0.0
0,55,2.75,intervene_x0,2.0802754246567874,0.06074757206767756,0.0,0.5681007084671961,0.23524013301100066,0.0,-0.42537978762663115,0.22549534263152324,0.0,-1.4748965658646418,-0.21497495688722024,0.0,1.1215567679475509,0.35359854648777644,0.0
0,56,2.8000000000000003,intervene_x0,2.076533606586813,0.07234616929016358,0.0,0.5836396427351145,0.22346911459326607,0.0,-0.4100245587319661,0.22124545623140637,0.0,-1.499073290157265,-0.20939690884272177,0.0,1.135496220500684,0.3486923253821861,0.0
0,57,2.85,intervene_x0,2.077781802453229,0.0728795797164587,0.0,0.5851705372057767,0.21943072902792893,0.0,-0.4042981733819589,0.21924722778722336,0.0,-1.5142849265403653,-0.20855459803836995,0.0,1.155466315796622,0.3418074837402443,0.0
0,58,2.9000000000000004,intervene_x0,2.0829280973277045,0.08644702847099633,0.0,0.6092729428002662,0.2110270814115749,0.0,-0.39530710900951826,0.21796448853165495,0.0,-1.518946501473078,-0.21099732310063235,0.0,1.1729509223605372,0.33583928086094494,0.0
0,59,2.95,intervene_x0,2.088605077646108,0.08733469903663649,0.0,0.614026147784414,0.20965045408141475,0.0,-0.3939633834726478,0.21678556168936125,0.0,-1.5333321087571958,-0.21025005816218256,0.0,1.193553729262151,0.3287013972579639,0.0
0,60,3.0,intervene_x0,2.1008858406580675,0.09118231555611778,0.0,0.6275286257428111,0.19913336287782896,0.0,-0.3806327008389638,0.21444107907741466,0.0,-1.5480384459351768,-0.20994186599303777,0.0,1.2176602683516287,0.320402973927996,0.0
0,61,3.0500000000000003,intervene_x0,2.1121639880378575,0.09144305121160468,0.0,0.6348311314508568,0.19110412897489099,0.0,-0.37014250023106243,0.21236741292044045,0.0,-1.5635157988521526,-0.20889598741977145,0.0,1.2410164514749478,0.3122045347097797,0.0
0,62,3.1,intervene_x0,2.118767911443587,0.09450474108044116,0.0,0.6439110145537994,0.18130939869557566,0.0,-0.35748962958292596,0.21047926347415108,0.0,-1.5717574867712987,-0.20846685548851795,0.0,1.2545691946934225,0.3073864770780397,0.0
0,63,3.1500000000000004,intervene_x0,2.117285322568894,0.09668057466663049,0.0,0.6465577576450037,0.1797499586312356,0.0,-0.3556574989747759,0.20957434222299098,0.0,-1.5798745644432404,-0.2106094424638466,0.0,1.2810312277404945,0.29740660450492884,0.0
0,64,3.2,intervene_x0,2.1136240048140427,0.10392500687600859,0.0,0.6562366928706899,0.16987458791267268,0.0,-0.34312386215059587,0.20680718725890163,0.0,-1.5953281649527402,-0.2074903452243848,0.0,1.2969236869760778,0.2912461430861294,0.0
0,65,3.25,intervene_x0,2.1133355706632515,0.11268153031983208,0.0,0.6707324328612642,0.1631159745473595,0.0,-0.33575474806920863,0.20521189244248506,0.0,-1.6051998802965033,-0.2069059759247206,0.0,1.314907202055357,0.2843215430865791,0.0
0,66,3.3000000000000003,intervene_x0,2.1168205503332813,0.11088551059088003,0.0,0.6699320774744268,0.1577398671560678,0.0,-0.3281504317417616,0.2039918732159962,0.0,-1.6117302027545073,-0.2067970484786955,0.0,1.3287006159232186,0.2790726480232172,0.0
0,67,3.35,intervene_x0,2.1235137717826453,0.1098076247769455,0.0,0.6724170617977054,0.1495980867471362,0.0,-0.3172347235268841,0.20251265728642986,0.0,-1.6184292202288482,-0.206608644530328,0.0,1.3428364884268327,0.27374055758086147,0.0
0,68,3.4000000000000004,intervene_x0,2.138544225973093,0.10784130548784432,0.0,0.6788579982437596,0.1453527062004903,0.0,-0.31231584184424926,0.20117860587919306,0.0,-1.636847948667095,-0.20240689919309307,0.0,1.3622835457618392,0.2664951513395676,0.0
0,69,3.45,intervene_x0,2.143641200028503,0.11304802360575716,0.0,0.6911837424530963,0.13503437775410487,0.0,-0.2999685669564292,0.19983842604743451,0.0,-1.6388428721738708,-0.20492279418959503,0.0,1.3819388401426231,0.25877083888829777,0.0
0,70,3.5,intervene_x0,2.147405828397949,0.11626125886972116,0.0,0.6993048858453725,0.12281861199151951,0.0,-0.28454978569069217,0.19713019180661515,0.0,-1.6552693876036273,-0.2013595029308991,0.0,1.402131861962342,0.2506919423612233,0.0
0,71,3.5500000000000003,intervene_x0,2.1592788580529962,0.11793880936453005,0.0,0.7103604457615057,0.11505364948107692,0.0,-0.27569793690494643,0.19598702093813195,0.0,-1.6638266575514575,-0.19886228419692054,0.0,1.4090802628758923,0.2481935743472986,0.0
0,72,3.6,intervene_x0,2.1654655693904,0.11711530039290108,0.0,0.7131762306283624,0.10712749491231162,0.0,-0.26546576603132777,0.19425736773633598,0.0,-1.6762429030753085,-0.1957674075157151,0.0,1.4229089591528532,0.24267918756907358,0.0
0,73,3.6500000000000004,intervene_x0,2.17721799529172,0.11184649802092783,0.0,0.7119845894544048,0.09652042284940758,0.0,-0.2511259432668914,0.19182476034808746,0.0,-1.695990336298682,-0.18750696975813064,0.0,1.4242377517786713,0.24245755540284153,0.0
0,74,3.7,intervene_x0,2.182213476810776,0.11261115131665611,0.0,0.7168442575050706,0.08708216113161955,0.0,-0.23932070098125774,0.18962676031685544,0.0,-1.7136026111374256,-0.18169056500302871,0.0,1.4360609363350876,0.23768846472036465,0.0
0,75,3.75,intervene_x0,2.188476657862747,0.11605285268514309,0.0,0.7274743904775075,0.07909890920236355,0.0,-0.23035856089294782,0.1884797837331026,0.0,-1.7200421806459698,-0.1799377635049877,0.0,1.4430582318194631,0.2349384780694036,0.0
0,76,3.8000000000000003,intervene_x0,2.1933415273280037,0.11508288204276051,0.0,0.7292016593319333,0.06905275790174993,0.0,-0.2174180498129848,0.18643084078443153,0.0,-1.7339831652079352,-0.17494892837783793,0.0,1.4506335434372832,0.23189425546758358,0.0
0,77,3.85,intervene_x0,2.2019756122728764,0.11843972814815773,0.0,0.7416014805378024,0.05903507594344619,0.0,-0.20618299112111557,0.1850936295491924,0.0,-1.7412128101596849,-0.17320532186216453,0.0,1.4604975442427226,0.22796761483080974,0.0
0,78,3.9000000000000004,intervene_x0,2.213339724824761,0.11696508007971551,0.0,0.7472528191182588,0.04458608660628073,0.0,-0.1882623460468496,0.18316070843171484,0.0,-1.7482195187010687,-0.17106228842517568,0.0,1.4671525403953747,0.22544560832501592,0.0
0,79,3.95,intervene_x0,2.216338271324633,0.11430391004748341,0.0,0.744545100683145,0.04265729275076764,0.0,-0.18535841508981568,0.18282110924949097,0.0,-1.750454045989669,-0.17224071672878616,0.0,1.4824615053521168,0.21900016266063904,0.0
0,80,4.0,intervene_x0,2.215860244947961,0.12042220821065852,0.0,0.755584568735135,0.03333710022173046,0.0,-0.17499455599651065,0.18097618002514143,0.0,-1.76385054176911,-0.16804280176788355,0.0,1.4953426231923472,0.21345487513458616,0.0
0,81,4.05,intervene_x0,2.221535384081719,0.1169745661542052,0.0,0.7533881499754388,0.034112580406080104,0.0,-0.1756604184573667,0.18076364810145726,0.0,-1.7720690823353815,-0.1659930947575572,0.0,1.5074753461885837,0.20834967302538243,0.0
0,82,4.1000000000000005,intervene_x0,2.2144887254867656,0.1221867969832312,0.0,0.7578683156415591,0.024156538137764652,0.0,-0.16353406947592572,0.17872009824360968,0.0,-1.7827177151102633,-0.16264088085186768,0.0,1.51845344511441,0.20338883483109294,0.0
0,83,4.15,intervene_x0,2.2191947745244827,0.1187161271192545,0.0,0.7548906297189312,0.01894346687127614,0.0,-0.15639833946619083,0.1780521894202407,0.0,-1.784091739979483,-0.1624000211132839,0.0,1.5213698014188113,0.20223359251740958,0.0
0,84,4.2,intervene_x0,2.2263165422842457,0.11685085287368757,0.0,0.7567583918405663,0.014531204384228488,0.0,-0.1510338815154127,0.17716670361166298,0.0,-1.794413437063205,-0.15811638406257011,0.0,1.524479414025463,0.2010510336458775,0.0
0,85,4.25,intervene_x0,2.227899273980303,0.11664006688645234,0.0,0.7575597112097134,0.006218844685678515,0.0,-0.14054196681792291,0.17549522441396134,0.0,-1.806811140278017,-0.15566098784607285,0.0,1.5498136779506395,0.18990326023290327,0.0
0,86,4.3,intervene_x0,2.230879554575823,0.1159426134159468,0.0,0.7585073034644404,0.00012172754115791218,0.0,-0.1329201060029079,0.17430751084420593,0.0,-1.8165930885935742,-0.1531167452230484,0.0,1.5658141855771242,0.18282913642293808,0.0
0,87,4.3500000000000005,intervene_x0,2.2342826283428217,0.11810079765197257,0.0,0.7651853339158258,-0.012032618462969089,0.0,-0.11849564904847143,0.17229741692253364,0.0,-1.8294772516677344,-0.14885816941630647,0.0,1.5801331098681457,0.176461997891305,0.0
0,88,4.4,intervene_x0,2.2369357777994106,0.1238586228119174,0.0,0.7782659966219896,-0.01889133470636757,0.0,-0.11180993003878394,0.17110689193565867,0.0,-1.8416247913095682,-0.14311868178527576,0.0,1.5794008284096017,0.17685840240943462,0.0
0,89,4.45,intervene_x0,2.236663483130473,0.12197156717604474,0.0,0.7744181853260934,-0.02124123626966258,0.0,-0.10824472445703587,0.1701087463020084,0.0,-1.8549241598796036,-0.13751429772193646,0.0,1.584767049879579,0.17442178052024415,0.0
0,90,4.5,intervene_x0,2.24172932277028,0.12312549253264338,0.0,0.780602860385822,-0.021986017577728403,0.0,-0.10825576158597884,0.16981071659496036,0.0,-1.8645580797581458,-0.13343160240122842,0.0,1.588718670879589,0.1727514868339608,0.0
0,91,4.55,intervene_x0,2.2403098584251766,0.1198470238688698,0.0,0.7731728762243335,-0.024215553337055565,0.0,-0.10429389995696997,0.16922718192671082,0.0,-1.8676444426969319,-0.13285015460005933,0.0,1.5963867423431946,0.16922461616986695,0.0
0,92,4.6000000000000005,intervene_x0,2.243612284056088,0.11946876755976732,0.0,0.7750185570307261,-0.03225401449166779,0.0,-0.09442869339764226,0.16797256851050507,0.0,-1.8754035946478322,-0.13034066502064845,0.0,1.6067694023679933,0.16455273097453282,0.0
0,93,4.65,intervene_x0,2.2454439675073745,0.11951685663530653,0.0,0.7765427630158882,-0.040958025202364357,0.0,-0.0836954402308541,0.16655916446992514,0.0,-1.8839821492744435,-0.12649430435783426,0.0,1.6088996580792032,0.16361865404563458,0.0
0,94,4.7,intervene_x0,2.259020132140352,0.1131657892061908,0.0,0.7749658668228667,-0.05953574916552667,0.0,-0.06011115705545887,0.1641477783765956,0.0,-1.8935739098450013,-0.12327424249273422,0.0,1.6213448058573825,0.15820361609672695,0.0
0,95,4.75,intervene_x0,2.262507325794032,0.11084974477519016,0.0,0.773257419630696,-0.06919923917445064,0.0,-0.04773681207590126,0.16256625888410087,0.0,-1.9037341610268441,-0.1191909124870546,0.0,1.6287545343379104,0.15485041391225052,0.0
0,96,4.800000000000001,intervene_x0,2.26885452099978,0.10673669534108587,0.0,0.770364858189609,-0.07772227552128835,0.0,-0.03662624398819663,0.16159130106742892,0.0,-1.904565890802711,-0.120051300317498,0.0,1.6406651967277976,0.14944758346105746,0.0
0,97,4.8500000000000005,intervene_x0,2.2755064185471756,0.10104862797191283,0.0,0.7647418796764034,-0.07898945095846692,0.0,-0.03419509684672618,0.16112078415093478,0.0,-1.9142459481138308,-0.11587889390591544,0.0,1.6454948319650113,0.14733931218679985,0.0
0,98,4.9,intervene_x0,2.2839724202622964,0.09450403230058113,0.0,0.7589743562349419,-0.07977631570531896,0.0,-0.03235075147380274,0.16105114590726946,0.0,-1.9169081570452537,-0.11493572533598817,0.0,1.6488455440878231,0.14595852065075943,0.0
0,99,4.95,intervene_x0,2.284868478857867,0.0914065970615453,0.0,0.753854183392728,-0.08749978551533041,0.0,-0.021932304947788965,0.15930626004732082,0.0,-1.9347208608223923,-0.1064368056665923,0.0,1.6505362001858142,0.14518443926185753,0.0
1,0,0.0,intervene_x0,-0.18229130812063246,0.1500805064916467,0.0,0.2850659853989741,-0.31046513015413985,0.0,0.31674763283820645,-0.23926958865909714,0.0,-0.1800884065518747,-0.05439767932621489,0.0,0.17737562694333484,-0.034871517383953624,0.0
1,1,0.05,intervene_x0,-0.17703847087637697,0.13455156400131332,0.0,0.266490641346151,-0.29654100229947966,0.0,0.29915418160106316,-0.23319540436858976,0.0,-0.17843350926063045,-0.05193629882184844,0.0,0.17364125437425193,-0.03131253229697545,0.0
1,2,0.1,intervene_x0,-0.17307160470913402,0.11727747498643865,0.0,0.24602636663448485,-0.29343337636112016,0.0,0.29653863619692755,-0.22986515223120552,0.0,-0.17732129614150138,-0.05048408538542659,0.0,0.17141160538771008,-0.028742069672475473,0.0
1,3,0.15000000000000002,intervene_x0,-0.17068140282236413,0.09824934759275328,0.0,0.2237056978378734,-0.2847820592633403,0.0,0.28650444694433214,-0.2277715449873593,0.0,-0.17840339135272612,-0.0441326687204011,0.0,0.16293249847442084,-0.02574016368964903,0.0
1,4,0.2,intervene_x0,-0.15996118364032055,0.08932089908157335,0.0,0.2133463767154237,-0.27219828186793416,0.0,0.2703055009776868,-0.22162735575887127,0.0,-0.18338850748812474,-0.04086245862880132,0.0,0.15950888715726225,-0.019306527943009563,0.0
1,5,0.25,intervene_x0,-0.15469174388346787,0.07693418698225717,0.0,0.19900861549504759,-0.25698706593947246,0.0,0.25102943773231734,-0.2136166147538453,0.0,-0.178061143037362,-0.04213381856120879,0.0,0.16012511285917544,-0.016604118134612905,0.0
